Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
16730	220	220	1267	281
16740	220	220	1267	281
16750	220	220	1267	281
16760	220	220	1267	281
16770	220	220	1267	281
16780	220	220	1267	281
16790	220	220	1267	281
16820	100	100	1296	304
16830	100	100	1296	304
16840	100	100	1296	304
16850	100	100	1296	304
16860	100	100	1296	304
16870	100	100	1296	304
16880	100	100	1296	304
16890	100	100	1296	304
16900	100	100	1296	304
16910	100	100	1296	304
16940	80	80	1267	301
16950	80	80	1267	301
16960	80	80	1267	301
16970	80	80	1267	301
16980	80	80	1267	301
16990	80	80	1267	301
17000	80	80	1267	301
17010	80	80	1267	301
17170	180	180	1051	283
17180	180	180	1051	283
17190	180	180	1051	283
17200	180	180	1051	283
17210	180	180	1051	283
17220	180	180	1051	283
17230	180	180	1051	283
17240	180	180	1051	283
17250	180	180	1051	283
17260	180	180	1051	283
17270	180	180	1051	283
17280	180	180	1051	283
17290	180	180	1051	283
17300	180	180	1051	283
17310	180	180	1051	283
17320	180	180	1051	283
17330	180	180	1051	283
17340	180	180	1051	283
17470	360	360	965	270
17480	360	360	965	270
17490	360	360	965	270
17500	360	360	965	270
17510	360	360	965	270
17520	360	360	965	270
17530	360	360	965	270
17540	360	360	965	270
17550	360	360	965	270
17560	360	360	965	270
17570	360	360	965	270
17580	360	360	965	270
17590	360	360	965	270
17600	360	360	965	270
17610	360	360	965	270
17620	360	360	965	270
17630	360	360	965	270
17640	360	360	965	270
17650	360	360	965	270
17660	360	360	965	270
17670	360	360	965	270
17680	360	360	965	270
17690	360	360	965	270
17700	360	360	965	270
17710	360	360	965	270
17720	360	360	965	270
17730	360	360	965	270
17740	360	360	965	270
17750	360	360	965	270
17760	360	360	965	270
17770	360	360	965	270
17780	360	360	965	270
17790	360	360	965	270
17800	360	360	965	270
17810	360	360	965	270
17820	360	360	965	270
17870	120	120	970	286
17880	120	120	970	286
17890	120	120	970	286
17900	120	120	970	286
17910	120	120	970	286
17920	120	120	970	286
17930	120	120	970	286
17940	120	120	970	286
17950	120	120	970	286
17959	120	120	970	286
17969	120	120	970	286
17979	120	120	970	286
18159	250	250	1407	349
18169	250	250	1407	349
18179	250	250	1407	349
18189	250	250	1407	349
18199	250	250	1407	349
18209	250	250	1407	349
18219	250	250	1407	349
18229	250	250	1407	349
18239	250	250	1407	349
18249	250	250	1407	349
18259	250	250	1407	349
18269	250	250	1407	349
18279	250	250	1407	349
18289	250	250	1407	349
18299	250	250	1407	349
18309	250	250	1407	349
18319	250	250	1407	349
18329	250	250	1407	349
18339	250	250	1407	349
18349	250	250	1407	349
18359	250	250	1407	349
18369	250	250	1407	349
18379	250	250	1407	349
18389	250	250	1407	349
18399	250	250	1407	349
18419	120	120	1386	340
18429	120	120	1386	340
18439	120	120	1386	340
18449	120	120	1386	340
18459	120	120	1386	340
18469	120	120	1386	340
18479	120	120	1386	340
18489	120	120	1386	340
18499	120	120	1386	340
18509	120	120	1386	340
18519	120	120	1386	340
18529	120	120	1386	340
18819	330	330	1405	353
18829	330	330	1405	353
18839	330	330	1405	353
18849	330	330	1405	353
18859	330	330	1405	353
18869	330	330	1405	353
18879	330	330	1405	353
18889	330	330	1405	353
18899	330	330	1405	353
18909	330	330	1405	353
18919	330	330	1405	353
18929	330	330	1405	353
18939	330	330	1405	353
18949	330	330	1405	353
18959	330	330	1405	353
18969	330	330	1405	353
18979	330	330	1405	353
18989	330	330	1405	353
18999	330	330	1405	353
19009	330	330	1405	353
19019	330	330	1405	353
19029	330	330	1405	353
19039	330	330	1405	353
19049	330	330	1405	353
19059	330	330	1405	353
19069	330	330	1405	353
19079	330	330	1405	353
19089	330	330	1405	353
19099	330	330	1405	353
19109	330	330	1405	353
19119	330	330	1405	353
19129	330	330	1405	353
19139	330	330	1405	353
19239	899	899	1033	298
19249	899	899	1033	298
19259	899	899	1033	298
19269	899	899	1033	298
19279	899	899	1033	298
19289	899	899	1033	298
19299	899	899	1033	298
19309	899	899	1033	298
19319	899	899	1033	298
19329	899	899	1033	298
19339	899	899	1033	298
19349	899	899	1033	298
19359	899	899	1033	298
19369	899	899	1033	298
19379	899	899	1033	298
19389	899	899	1033	298
19399	899	899	1033	298
19409	899	899	1033	298
19419	899	899	1033	298
19429	899	899	1033	298
19439	899	899	1033	298
19449	899	899	1033	298
19459	899	899	1033	298
19469	899	899	1033	298
19479	899	899	1033	298
19489	899	899	1033	298
19499	899	899	1033	298
19509	899	899	1033	298
19519	899	899	1033	298
19529	899	899	1033	298
19539	899	899	1033	298
19549	899	899	1033	298
19559	899	899	1033	298
19569	899	899	1033	298
19579	899	899	1033	298
19589	899	899	1033	298
19599	899	899	1033	298
19609	899	899	1033	298
19619	899	899	1033	298
19629	899	899	1033	298
19639	899	899	1033	298
19649	899	899	1033	298
19659	899	899	1033	298
19668	899	899	1033	298
19678	899	899	1033	298
19689	899	899	1033	298
19698	899	899	1033	298
19708	899	899	1033	298
19718	899	899	1033	298
19728	899	899	1033	298
19738	899	899	1033	298
19748	899	899	1033	298
19758	899	899	1033	298
19768	899	899	1033	298
19778	899	899	1033	298
19788	899	899	1033	298
19798	899	899	1033	298
19808	899	899	1033	298
19818	899	899	1033	298
19828	899	899	1033	298
19838	899	899	1033	298
19848	899	899	1033	298
19858	899	899	1033	298
19868	899	899	1033	298
19878	899	899	1033	298
19888	899	899	1033	298
19898	899	899	1033	298
19908	899	899	1033	298
19918	899	899	1033	298
19928	899	899	1033	298
19938	899	899	1033	298
19948	899	899	1033	298
19958	899	899	1033	298
19968	899	899	1033	298
19978	899	899	1033	298
19988	899	899	1033	298
19998	899	899	1033	298
20008	899	899	1033	298
20018	899	899	1033	298
20028	899	899	1033	298
20038	899	899	1033	298
20048	899	899	1033	298
20058	899	899	1033	298
20068	899	899	1033	298
20078	899	899	1033	298
20088	899	899	1033	298
20098	899	899	1033	298
20108	899	899	1033	298
20118	899	899	1033	298
20128	899	899	1033	298
20158	80	80	1061	293
20168	80	80	1061	293
20178	80	80	1061	293
20188	80	80	1061	293
20198	80	80	1061	293
20208	80	80	1061	293
20218	80	80	1061	293
20228	80	80	1061	293
20278	680	680	1155	322
20288	680	680	1155	322
20298	680	680	1155	322
20308	680	680	1155	322
20318	680	680	1155	322
20328	680	680	1155	322
20338	680	680	1155	322
20348	680	680	1155	322
20358	680	680	1155	322
20368	680	680	1155	322
20378	680	680	1155	322
20388	680	680	1155	322
20398	680	680	1155	322
20408	680	680	1155	322
20418	680	680	1155	322
20428	680	680	1155	322
20438	680	680	1155	322
20448	680	680	1155	322
20458	680	680	1155	322
20468	680	680	1155	322
20478	680	680	1155	322
20488	680	680	1155	322
20498	680	680	1155	322
20508	680	680	1155	322
20518	680	680	1155	322
20528	680	680	1155	322
20538	680	680	1155	322
20548	680	680	1155	322
20558	680	680	1155	322
20568	680	680	1155	322
20578	680	680	1155	322
20588	680	680	1155	322
20598	680	680	1155	322
20608	680	680	1155	322
20618	680	680	1155	322
20628	680	680	1155	322
20638	680	680	1155	322
20648	680	680	1155	322
20658	680	680	1155	322
20668	680	680	1155	322
20678	680	680	1155	322
20688	680	680	1155	322
20698	680	680	1155	322
20708	680	680	1155	322
20718	680	680	1155	322
20728	680	680	1155	322
20738	680	680	1155	322
20748	680	680	1155	322
20758	680	680	1155	322
20768	680	680	1155	322
20778	680	680	1155	322
20788	680	680	1155	322
20798	680	680	1155	322
20808	680	680	1155	322
20818	680	680	1155	322
20828	680	680	1155	322
20838	680	680	1155	322
20848	680	680	1155	322
20858	680	680	1155	322
20868	680	680	1155	322
20878	680	680	1155	322
20888	680	680	1155	322
20898	680	680	1155	322
20908	680	680	1155	322
20918	680	680	1155	322
20928	680	680	1155	322
20938	680	680	1155	322
20948	680	680	1155	322
21068	340	340	1053	281
21078	340	340	1053	281
21088	340	340	1053	281
21098	340	340	1053	281
21108	340	340	1053	281
21118	340	340	1053	281
21128	340	340	1053	281
21138	340	340	1053	281
21148	340	340	1053	281
21158	340	340	1053	281
21168	340	340	1053	281
21178	340	340	1053	281
21188	340	340	1053	281
21198	340	340	1053	281
21208	340	340	1053	281
21218	340	340	1053	281
21228	340	340	1053	281
21238	340	340	1053	281
21248	340	340	1053	281
21258	340	340	1053	281
21268	340	340	1053	281
21278	340	340	1053	281
21288	340	340	1053	281
21298	340	340	1053	281
21308	340	340	1053	281
21318	340	340	1053	281
21328	340	340	1053	281
21338	340	340	1053	281
21348	340	340	1053	281
21358	340	340	1053	281
21368	340	340	1053	281
21377	340	340	1053	281
21387	340	340	1053	281
21397	340	340	1053	281
21607	610	610	1043	335
21617	610	610	1043	335
21627	610	610	1043	335
21637	610	610	1043	335
21647	610	610	1043	335
21657	610	610	1043	335
21667	610	610	1043	335
21677	610	610	1043	335
21687	610	610	1043	335
21697	610	610	1043	335
21707	610	610	1043	335
21717	610	610	1043	335
21727	610	610	1043	335
21737	610	610	1043	335
21747	610	610	1043	335
21757	610	610	1043	335
21767	610	610	1043	335
21777	610	610	1043	335
21787	610	610	1043	335
21797	610	610	1043	335
21807	610	610	1043	335
21817	610	610	1043	335
21827	610	610	1043	335
21837	610	610	1043	335
21847	610	610	1043	335
21857	610	610	1043	335
21867	610	610	1043	335
21877	610	610	1043	335
21887	610	610	1043	335
21897	610	610	1043	335
21907	610	610	1043	335
21917	610	610	1043	335
21927	610	610	1043	335
21937	610	610	1043	335
21947	610	610	1043	335
21957	610	610	1043	335
21967	610	610	1043	335
21977	610	610	1043	335
21987	610	610	1043	335
21997	610	610	1043	335
22007	610	610	1043	335
22017	610	610	1043	335
22027	610	610	1043	335
22037	610	610	1043	335
22047	610	610	1043	335
22057	610	610	1043	335
22067	610	610	1043	335
22077	610	610	1043	335
22087	610	610	1043	335
22097	610	610	1043	335
22107	610	610	1043	335
22117	610	610	1043	335
22127	610	610	1043	335
22137	610	610	1043	335
22147	610	610	1043	335
22157	610	610	1043	335
22167	610	610	1043	335
22177	610	610	1043	335
22187	610	610	1043	335
22197	610	610	1043	335
22207	610	610	1043	335
22377	440	440	1018	394
22387	440	440	1018	394
22397	440	440	1018	394
22407	440	440	1018	394
22417	440	440	1018	394
22427	440	440	1018	394
22437	440	440	1018	394
22447	440	440	1018	394
22457	440	440	1018	394
22467	440	440	1018	394
22477	440	440	1018	394
22487	440	440	1018	394
22497	440	440	1018	394
22507	440	440	1018	394
22517	440	440	1018	394
22527	440	440	1018	394
22537	440	440	1018	394
22547	440	440	1018	394
22557	440	440	1018	394
22567	440	440	1018	394
22577	440	440	1018	394
22587	440	440	1018	394
22597	440	440	1018	394
22607	440	440	1018	394
22617	440	440	1018	394
22627	440	440	1018	394
22637	440	440	1018	394
22647	440	440	1018	394
22657	440	440	1018	394
22667	440	440	1018	394
22677	440	440	1018	394
22687	440	440	1018	394
22697	440	440	1018	394
22707	440	440	1018	394
22717	440	440	1018	394
22727	440	440	1018	394
22737	440	440	1018	394
22747	440	440	1018	394
22757	440	440	1018	394
22767	440	440	1018	394
22777	440	440	1018	394
22787	440	440	1018	394
22797	440	440	1018	394
22807	440	440	1018	394
22837	230	230	1036	366
22847	230	230	1036	366
22857	230	230	1036	366
22867	230	230	1036	366
22877	230	230	1036	366
22887	230	230	1036	366
22897	230	230	1036	366
22907	230	230	1036	366
22917	230	230	1036	366
22927	230	230	1036	366
22937	230	230	1036	366
22947	230	230	1036	366
22957	230	230	1036	366
22967	230	230	1036	366
22977	230	230	1036	366
22987	230	230	1036	366
22997	230	230	1036	366
23007	230	230	1036	366
23017	230	230	1036	366
23027	230	230	1036	366
23037	230	230	1036	366
23047	230	230	1036	366
23057	230	230	1036	366
23086	180	180	1017	349
23096	180	180	1017	349
23107	180	180	1017	349
23117	180	180	1017	349
23126	180	180	1017	349
23136	180	180	1017	349
23146	180	180	1017	349
23156	180	180	1017	349
23166	180	180	1017	349
23176	180	180	1017	349
23186	180	180	1017	349
23196	180	180	1017	349
23206	180	180	1017	349
23216	180	180	1017	349
23226	180	180	1017	349
23236	180	180	1017	349
23246	180	180	1017	349
23256	180	180	1017	349
23356	130	130	965	304
23366	130	130	965	304
23376	130	130	965	304
23386	130	130	965	304
23396	130	130	965	304
23406	130	130	965	304
23416	130	130	965	304
23426	130	130	965	304
23436	130	130	965	304
23446	130	130	965	304
23456	130	130	965	304
23466	130	130	965	304
23476	130	130	965	304
23506	90	90	970	283
23516	90	90	970	283
23526	90	90	970	283
23536	90	90	970	283
23546	90	90	970	283
23556	90	90	970	283
23566	90	90	970	283
23576	90	90	970	283
23586	90	90	970	283
23636	230	230	955	300
23646	230	230	955	300
23656	230	230	955	300
23666	230	230	955	300
23676	230	230	955	300
23686	230	230	955	300
23696	230	230	955	300
23706	230	230	955	300
23716	230	230	955	300
23726	230	230	955	300
23736	230	230	955	300
23746	230	230	955	300
23756	230	230	955	300
23766	230	230	955	300
23776	230	230	955	300
23786	230	230	955	300
23796	230	230	955	300
23806	230	230	955	300
23816	230	230	955	300
23826	230	230	955	300
23836	230	230	955	300
23846	230	230	955	300
23856	230	230	955	300
24036	110	110	989	369
24046	110	110	989	369
24056	110	110	989	369
24066	110	110	989	369
24076	110	110	989	369
24086	110	110	989	369
24096	110	110	989	369
24106	110	110	989	369
24116	110	110	989	369
24126	110	110	989	369
24136	110	110	989	369
24186	500	500	984	415
24196	500	500	984	415
24206	500	500	984	415
24216	500	500	984	415
24226	500	500	984	415
24236	500	500	984	415
24246	500	500	984	415
24256	500	500	984	415
24266	500	500	984	415
24276	500	500	984	415
24286	500	500	984	415
24296	500	500	984	415
24306	500	500	984	415
24316	500	500	984	415
24326	500	500	984	415
24336	500	500	984	415
24346	500	500	984	415
24356	500	500	984	415
24366	500	500	984	415
24376	500	500	984	415
24386	500	500	984	415
24396	500	500	984	415
24406	500	500	984	415
24416	500	500	984	415
24426	500	500	984	415
24436	500	500	984	415
24446	500	500	984	415
24456	500	500	984	415
24466	500	500	984	415
24476	500	500	984	415
24486	500	500	984	415
24496	500	500	984	415
24506	500	500	984	415
24516	500	500	984	415
24526	500	500	984	415
24536	500	500	984	415
24546	500	500	984	415
24556	500	500	984	415
24566	500	500	984	415
24576	500	500	984	415
24586	500	500	984	415
24596	500	500	984	415
24606	500	500	984	415
24616	500	500	984	415
24626	500	500	984	415
24636	500	500	984	415
24646	500	500	984	415
24656	500	500	984	415
24666	500	500	984	415
24676	500	500	984	415
24815	220	220	1070	409
24826	220	220	1070	409
24835	220	220	1070	409
24845	220	220	1070	409
24855	220	220	1070	409
24865	220	220	1070	409
24875	220	220	1070	409
24885	220	220	1070	409
24895	220	220	1070	409
24905	220	220	1070	409
24915	220	220	1070	409
24925	220	220	1070	409
24935	220	220	1070	409
24945	220	220	1070	409
24955	220	220	1070	409
24965	220	220	1070	409
24975	220	220	1070	409
24985	220	220	1070	409
24995	220	220	1070	409
25005	220	220	1070	409
25015	220	220	1070	409
25025	220	220	1070	409
25295	200	200	1014	411
25305	200	200	1014	411
25315	200	200	1014	411
25325	200	200	1014	411
25335	200	200	1014	411
25345	200	200	1014	411
25355	200	200	1014	411
25365	200	200	1014	411
25375	200	200	1014	411
25385	200	200	1014	411
25395	200	200	1014	411
25405	200	200	1014	411
25415	200	200	1014	411
25425	200	200	1014	411
25435	200	200	1014	411
25445	200	200	1014	411
25455	200	200	1014	411
25465	200	200	1014	411
25475	200	200	1014	411
25485	200	200	1014	411
25565	470	470	1025	430
25575	470	470	1025	430
25585	470	470	1025	430
25595	470	470	1025	430
25605	470	470	1025	430
25615	470	470	1025	430
25625	470	470	1025	430
25635	470	470	1025	430
25645	470	470	1025	430
25655	470	470	1025	430
25665	470	470	1025	430
25675	470	470	1025	430
25685	470	470	1025	430
25695	470	470	1025	430
25705	470	470	1025	430
25715	470	470	1025	430
25725	470	470	1025	430
25735	470	470	1025	430
25745	470	470	1025	430
25755	470	470	1025	430
25765	470	470	1025	430
25775	470	470	1025	430
25785	470	470	1025	430
25795	470	470	1025	430
25805	470	470	1025	430
25815	470	470	1025	430
25825	470	470	1025	430
25835	470	470	1025	430
25845	470	470	1025	430
25855	470	470	1025	430
25865	470	470	1025	430
25875	470	470	1025	430
25885	470	470	1025	430
25895	470	470	1025	430
25905	470	470	1025	430
25915	470	470	1025	430
25925	470	470	1025	430
25935	470	470	1025	430
25945	470	470	1025	430
25955	470	470	1025	430
25965	470	470	1025	430
25975	470	470	1025	430
25985	470	470	1025	430
25995	470	470	1025	430
26005	470	470	1025	430
26015	470	470	1025	430
26025	470	470	1025	430
26055	560	560	1040	410
26065	560	560	1040	410
26075	560	560	1040	410
26085	560	560	1040	410
26095	560	560	1040	410
26105	560	560	1040	410
26115	560	560	1040	410
26125	560	560	1040	410
26135	560	560	1040	410
26145	560	560	1040	410
26155	560	560	1040	410
26165	560	560	1040	410
26175	560	560	1040	410
26185	560	560	1040	410
26195	560	560	1040	410
26205	560	560	1040	410
26215	560	560	1040	410
26225	560	560	1040	410
26235	560	560	1040	410
26245	560	560	1040	410
26255	560	560	1040	410
26265	560	560	1040	410
26275	560	560	1040	410
26285	560	560	1040	410
26295	560	560	1040	410
26305	560	560	1040	410
26315	560	560	1040	410
26325	560	560	1040	410
26335	560	560	1040	410
26345	560	560	1040	410
26355	560	560	1040	410
26365	560	560	1040	410
26375	560	560	1040	410
26385	560	560	1040	410
26395	560	560	1040	410
26405	560	560	1040	410
26415	560	560	1040	410
26425	560	560	1040	410
26435	560	560	1040	410
26445	560	560	1040	410
26455	560	560	1040	410
26465	560	560	1040	410
